,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,ParentMid,Share,Comment,Good
718,Artemis_0228,None,None,None,None,None,None,None,None,comment,哥你辛苦了！！害不睡捏！,4351723567280663,None,None,None
719,嘿帅哥别不理人嘛,None,None,None,None,None,None,None,None,comment,回复@嘿帅哥别不理人嘛:我一时不知道该酸谁！,4351723567280663,None,None,None
720,一只冒牌的兔子,None,None,None,None,None,None,None,None,comment,天哥西装三件套真好看！颜色也很美,4351723567280663,None,None,None
721,山路若陡请缓步迈,None,None,None,None,None,None,None,None,comment,天哥这次已经穿得很低调了，没想到弟弟穿得更低调哈哈哈哈哈哈哈哈哈,4351723567280663,None,None,None
722,vivaAnna_786,None,None,None,None,None,None,None,None,comment,回复@为非作歹无奈:←←性感荷官，在线发牌，最高赔率，巴萨皇马……一还要等多久才能遇见,4351719481568101,None,None,None
723,Catboy新野,None,None,None,None,None,None,None,None,comment,,4351719481568101,None,None,None
724,永良wing-laung,None,None,None,None,None,None,None,None,comment,回复@卧数檐雨到天明:说难听的估计是耳膜穿孔三级残疾,4351719481568101,None,None,None
725,宋小引,None,None,None,None,None,None,None,None,comment,回复@森科维奇:眼泪妆啦,4351719481568101,None,None,None
726,可长点心啊喂,None,None,None,None,None,None,None,None,comment,,4351719481568101,None,None,None
727,陈国荣阿7,None,None,None,None,None,None,None,None,comment,王菲的那个嫁给你啦！真的好听,4351719481568101,None,None,None
728,永恒_HO,None,None,None,None,None,None,None,None,comment,唱歌的时候在想着窦唯吧。,4351719481568101,None,None,None
729,Yesterday_IsHere,None,None,None,None,None,None,None,None,comment,回复@Kaleidosope:杠精清明到了是要提前修炼飞升渡劫吗？,4351719481568101,None,None,None
730,随喜菩萨,None,None,None,None,None,None,None,None,comment,None or emoji,4351719481568101,None,None,None
731,一起洗jio啊,None,None,None,None,None,None,None,None,comment,太好听了吧…,4351719481568101,None,None,None
732,ruan子子,None,None,None,None,None,None,None,None,comment,氛围好好啊！,4351719406264376,None,None,None
733,热吻西奥,None,None,None,None,None,None,None,None,comment,我看见南八就想泪目,4351719406264376,None,None,None
734,JW_阿九,None,None,None,None,None,None,None,None,comment,我真的好喜欢南八的声音啊,4351719406264376,None,None,None
735,19_19_70,None,None,None,None,None,None,None,None,comment,南太铉声音超棒的！！,4351719406264376,None,None,None
736,LEE李天润,None,None,None,None,None,None,None,None,comment,,4351719406264376,None,None,None
737,编码818,None,None,None,None,None,None,None,None,comment,南八好久不见。,4351719406264376,None,None,None
738,thelazyme,None,None,None,None,None,None,None,None,comment,,4351719406264376,None,None,None
739,MeUthird,None,None,None,None,None,None,None,None,comment,,4351719406264376,None,None,None
740,酒酿小桜子,None,None,None,None,None,None,None,None,comment,太好听了吧,4351719406264376,None,None,None
741,一个壮喵,None,None,None,None,None,None,None,None,comment,吃吧，明天再找点体力活就好了,4351722594097981,None,None,None
742,佛洛依德6161663922,None,None,None,None,None,None,None,None,comment,怎么这么能吃。我不吃的理由就是懒惰。一想到还要做饭吃完还要洗碗干脆就不吃了。吃零食又很挑剔。不吃甜的巧克力。也不喜欢薯片。最近喜欢吃牛肉干。可是贵啊买不起。干脆就不吃了。,4351722594097981,None,None,None
743,Joyceinloveforever,None,None,None,None,None,None,None,None,comment,是怎么可以不发胖的呢,4351722594097981,None,None,None
744,黄龙众,None,None,None,None,None,None,None,None,comment,下楼转吧，要不没法睡了,4351722594097981,None,None,None
745,_让时间说真话,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
746,a狐小娜,None,None,None,None,None,None,None,None,comment,默默地咽了咽口水。。。,4351722594097981,None,None,None
747,小激动xjd,None,None,None,None,None,None,None,None,comment,不自律啊,4351722594097981,None,None,None
748,下里巴人2906112531,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
749,Henriiiiiii,None,None,None,None,None,None,None,None,comment,碗明天洗吗？😂,4351722594097981,None,None,None
750,老爷net,None,None,None,None,None,None,None,None,comment,注意身材，会胖的,4351722594097981,None,None,None
751,蘇倩Amigo,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
752,别做人渣,None,None,None,None,None,None,None,None,comment,Helow,4351723567280663,None,None,None
753,mxh底泳动的瓜子仁儿,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
754,Sherino,None,None,None,None,None,None,None,None,comment,太棒了！我好酸我也想近距离看到Oedo,4351723567280663,None,None,None
755,你的好邻居老骆,None,None,None,None,None,None,None,None,comment,天啊oedo乌豆！次元壁（？）破了！！！！,4351723567280663,None,None,None
756,Yanice天涯小歌女,None,None,None,None,None,None,None,None,comment,天哥的英文采访！想听！,4351723567280663,None,None,None
757,最胖最可爱的菜菜Q,None,None,None,None,None,None,None,None,comment,天哥的英语真的好好啊！主持人体验一定很棒吧～,4351723567280663,None,None,None
758,鸵鸟刚刚,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
759,Artemis_0228,None,None,None,None,None,None,None,None,comment,哥你辛苦了！！害不睡捏！,4351723567280663,None,None,None
760,嘿帅哥别不理人嘛,None,None,None,None,None,None,None,None,comment,回复@嘿帅哥别不理人嘛:我一时不知道该酸谁！,4351723567280663,None,None,None
761,赛拉屎,None,None,None,None,None,None,None,None,comment,一发入魂sp妖刀姬。顺便来两条蛇。吸光所有人的欧气,4351723177252434,None,None,None
762,招财救我,None,None,None,None,None,None,None,None,comment,我许愿妖刀姬，不是sp妖刀姬。就差妖刀姬全图鉴了,4351723177252434,None,None,None
763,SandMan亡者,None,None,None,None,None,None,None,None,comment,稻荷神御馔津,4351723177252434,None,None,None
764,张小盒在发呆,None,None,None,None,None,None,None,None,comment,大蛇茨林大舅,4351723177252434,None,None,None
765,Ginenne,None,None,None,None,None,None,None,None,comment,許願sp妖刀,4351723177252434,None,None,None
766,超熟睡的龟苓膏,None,None,None,None,None,None,None,None,comment,鬼切呜呜呜求你了,4351723177252434,None,None,None
767,-青山未曾如我怀-,None,None,None,None,None,None,None,None,comment,许愿全部sp！！！一只都么得,4351723177252434,None,None,None
768,黎酥酥酥,None,None,None,None,None,None,None,None,comment,许愿鬼切彼岸花,4351723177252434,None,None,None
769,柒月的熊,None,None,None,None,None,None,None,None,comment,茨林！鬼切！大蛇！打call,4351723177252434,None,None,None
770,是愤怒的西瓜呀,None,None,None,None,None,None,None,None,comment,回复@小小小小小_哥:请问缺徒弟吗,4351723177252434,None,None,None
771,大吉他姐,None,None,None,None,None,None,None,None,comment,@love凤果果,4351719406264376,None,None,None
772,别做人渣,None,None,None,None,None,None,None,None,comment,这声音，哇，太棒了,4351719406264376,None,None,None
773,ruan子子,None,None,None,None,None,None,None,None,comment,氛围好好啊！,4351719406264376,None,None,None
774,热吻西奥,None,None,None,None,None,None,None,None,comment,我看见南八就想泪目,4351719406264376,None,None,None
775,JW_阿九,None,None,None,None,None,None,None,None,comment,我真的好喜欢南八的声音啊,4351719406264376,None,None,None
776,19_19_70,None,None,None,None,None,None,None,None,comment,南太铉声音超棒的！！,4351719406264376,None,None,None
777,LEE李天润,None,None,None,None,None,None,None,None,comment,,4351719406264376,None,None,None
778,编码818,None,None,None,None,None,None,None,None,comment,南八好久不见。,4351719406264376,None,None,None
779,thelazyme,None,None,None,None,None,None,None,None,comment,,4351719406264376,None,None,None
780,MeUthird,None,None,None,None,None,None,None,None,comment,,4351719406264376,None,None,None
781,别做人渣,None,None,None,None,None,None,None,None,comment,你好，为什么还不睡觉呢,4351719817069095,None,None,None
782,叫你们经理过来见我_,None,None,None,None,None,None,None,None,comment,好看,4351719817069095,None,None,None
783,阿十咩,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
784,八万个大橙子,None,None,None,None,None,None,None,None,comment,老照片了,4351719817069095,None,None,None
785,以后叫我翠花,None,None,None,None,None,None,None,None,comment,真美,4351719817069095,None,None,None
786,我什么时候能养只猫,None,None,None,None,None,None,None,None,comment,去日本拍的，记得,4351719817069095,None,None,None
787,-长-乐-未-央-,None,None,None,None,None,None,None,None,comment,麦子，真是美出了高级和性感,4351719817069095,None,None,None
788,优雅的小丫-Elvira,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
789,丸子锅盖,None,None,None,None,None,None,None,None,comment,麦子可以给好些品牌代言,4351719817069095,None,None,None
790,栀子XY,None,None,None,None,None,None,None,None,comment,我有个疑问，植了发际线后面的头发继续掉怎么办，会不会变成很奇怪的造型…,4351705140987795,None,None,None
791,爱恰菠萝,None,None,None,None,None,None,None,None,comment,期待帅气小毛,4351705140987795,None,None,None
792,谢辉5027,None,None,None,None,None,None,None,None,comment,回复@有个喜欢的不易:土黄色,4351705140987795,None,None,None
793,L糯米圆子,None,None,None,None,None,None,None,None,comment,,4351705140987795,None,None,None
794,放飞泪流浪,None,None,None,None,None,None,None,None,comment,毛老师染了个什么颜色，好期待,4351705140987795,None,None,None
795,有个喜欢的不易,None,None,None,None,None,None,None,None,comment,回复@初见Initiate:英语啥意思...,4351705140987795,None,None,None
796,灯火小透明,None,None,None,None,None,None,None,None,comment,,4351705140987795,None,None,None
797,ahfkc,None,None,None,None,None,None,None,None,comment,所以应该有自拍呀,4351705140987795,None,None,None
798,酒后表演藝術家Y,None,None,None,None,None,None,None,None,comment,快给他推荐霸王,4351705140987795,None,None,None
799,为毛巨星重开的微博,None,None,None,None,None,None,None,None,comment,回复@为毛巨星重开的微博:不知道是什么颜色呢,4351705140987795,None,None,None
800,Heynnnne,None,None,None,None,None,None,None,None,comment,她曾经也那么拼命地想活下去。那让我替你吧。,4351712527254969,None,None,None
801,321莱克西,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
802,Emma_Wong1103,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
803,没有名字deeeeee人,None,None,None,None,None,None,None,None,comment,@大风吹啊吹77,4351712527254969,None,None,None
804,沙拉1017,None,None,None,None,None,None,None,None,comment,我妈也是六年前突然去世，三个月，肝癌，从我身边活脱脱就走了。那时候我23，刚大学毕业出社会。今天我被公司领导逼退，我很无奈，努力工作却因为一年半前休过半年产假，至今她还惦记着。我很难过，不知这关我能否挺过去。我妈走的时候说过，谁欺负我做鬼都不放过他。凌晨两点，我真想抱着她哭,4351712527254969,None,None,None
805,十里看山,None,None,None,None,None,None,None,None,comment,回复@十里看山:斯人已逝，生者如斯。如果仍有机会，一定要好好爱着身边人，别留遗憾,4351712527254969,None,None,None
806,十里看山,None,None,None,None,None,None,None,None,comment,逝者在时间尽头回望，原来他们并不期盼生者的念念不忘，只是想告诉生者好好生活，待到重逢之日，有更多好故事可以讲给他们听。,4351712527254969,None,None,None
807,Melissa-余情余李,None,None,None,None,None,None,None,None,comment,回复@杨琦---:一定要加油！,4351712527254969,None,None,None
808,可达可达jyh_,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
809,一只移动的饭桶,None,None,None,None,None,None,None,None,comment,打雷下雨了...,4351706148048623,None,None,None
810,冻结宇宙,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
811,詹菡琪-,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
812,我爱芫茜_,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
813,我爱芫茜_,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
814,Hsz_真,None,None,None,None,None,None,None,None,comment,我不开心现在,4351706148048623,None,None,None
815,Lai_HsueChien,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
816,NuReli-EA,None,None,None,None,None,None,None,None,comment,明明是沙雕会传染的。,4351706148048623,None,None,None
817,狒拂拂,None,None,None,None,None,None,None,None,comment,@木易景三_暖暖,4351706148048623,None,None,None
818,xxxx1879,None,None,None,None,None,None,None,None,comment,@SeeU-0,4351706148048623,None,None,None
819,西柚果酱酱酱酱酱酱酱,None,None,None,None,None,None,None,None,comment,一切会好起来,4351706915439124,None,None,None
820,VERTIGOCLUB,None,None,None,None,None,None,None,None,comment,,4351706915439124,None,None,None
821,69g22w80_龙马精神,None,None,None,None,None,None,None,None,comment,下载了,4351706915439124,None,None,None
822,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@嘿丶你是年少的欢喜:←←性感荷官，在线发牌，最高赔率，巴萨皇马……五该如何打这场比赛呢,4351706915439124,None,None,None
823,匪徒布莱克-sia,None,None,None,None,None,None,None,None,comment,劲…劲舞团,4351706915439124,None,None,None
824,SwallowLee_妮子,None,None,None,None,None,None,None,None,comment,中文版的也很好听~,4351706915439124,None,None,None
825,Olivia__Wong,None,None,None,None,None,None,None,None,comment,回忆杀,4351706915439124,None,None,None
826,川东热辣妇女,None,None,None,None,None,None,None,None,comment,,4351706915439124,None,None,None
827,Ki-kkkkkki,None,None,None,None,None,None,None,None,comment,哇塞、大学时候听的歌,4351706915439124,None,None,None
828,尛一末离,None,None,None,None,None,None,None,None,comment,None or emoji,4351706915439124,None,None,None
829,高暴暴,None,None,None,None,None,None,None,None,comment,喂孩子,4351710661130081,None,None,None
830,江湖归来饮旧茶,None,None,None,None,None,None,None,None,comment,回复@你记不住我打死你:你为什么要偷窥我？？？,4351710661130081,None,None,None
831,火锅一米八,None,None,None,None,None,None,None,None,comment,,4351710661130081,None,None,None
832,口贝呗,None,None,None,None,None,None,None,None,comment,我啊,4351710661130081,None,None,None
833,科学养猫找博主老鱼,None,None,None,None,None,None,None,None,comment,,4351710661130081,None,None,None
834,手机用户爱夏,None,None,None,None,None,None,None,None,comment,没睡,4351710661130081,None,None,None
835,弓长馨月,None,None,None,None,None,None,None,None,comment,值夜班……临床医生,4351710661130081,None,None,None
836,vccxcdss,None,None,None,None,None,None,None,None,comment,哼,4351710661130081,None,None,None
837,peach_sulli,None,None,None,None,None,None,None,None,comment,回复@李大钊Lzzzz:谢谢您嘞,4351710661130081,None,None,None
838,雪山捞月亮,None,None,None,None,None,None,None,None,comment,,4351710661130081,None,None,None
839,蘇倩Amigo,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
840,别做人渣,None,None,None,None,None,None,None,None,comment,Helow,4351723567280663,None,None,None
841,mxh底泳动的瓜子仁儿,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
842,Sherino,None,None,None,None,None,None,None,None,comment,太棒了！我好酸我也想近距离看到Oedo,4351723567280663,None,None,None
843,你的好邻居老骆,None,None,None,None,None,None,None,None,comment,天啊oedo乌豆！次元壁（？）破了！！！！,4351723567280663,None,None,None
844,Yanice天涯小歌女,None,None,None,None,None,None,None,None,comment,天哥的英文采访！想听！,4351723567280663,None,None,None
845,最胖最可爱的菜菜Q,None,None,None,None,None,None,None,None,comment,天哥的英语真的好好啊！主持人体验一定很棒吧～,4351723567280663,None,None,None
846,鸵鸟刚刚,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
847,Artemis_0228,None,None,None,None,None,None,None,None,comment,哥你辛苦了！！害不睡捏！,4351723567280663,None,None,None
848,嘿帅哥别不理人嘛,None,None,None,None,None,None,None,None,comment,回复@嘿帅哥别不理人嘛:我一时不知道该酸谁！,4351723567280663,None,None,None
849,打伞地子孙哟,None,None,None,None,None,None,None,None,comment,？？？居然,4351731737964247,None,None,None
850,己由G,None,None,None,None,None,None,None,None,comment,,4351731737964247,None,None,None
851,Mio璟,None,None,None,None,None,None,None,None,comment,还在跟闺蜜唠嗑。。。就看见直播,4351731737964247,None,None,None
852,恺楚不见面不改名,None,None,None,None,None,None,None,None,comment,你是魔鬼吗？？？？？,4351731737964247,None,None,None
853,暖暖的白熊,None,None,None,None,None,None,None,None,comment,老安头，坏滴狠！睡不着了！！,4351731737964247,None,None,None
854,木秀于林1996,None,None,None,None,None,None,None,None,comment,鸭鸭鸭？？？,4351731737964247,None,None,None
855,晶晓陆之陆晓晶,None,None,None,None,None,None,None,None,comment,,4351731737964247,None,None,None
856,小王子88666,None,None,None,None,None,None,None,None,comment,回复@晴儿妹妹的阿姨粉:我说看看碳有没有发新动向，结果看半小时前结束了直播,4351731737964247,None,None,None
857,TianYuLiuFang_,None,None,None,None,None,None,None,None,comment,啊？英国时间还没到周三！,4351731737964247,None,None,None
858,coolerhgbrk,None,None,None,None,None,None,None,None,comment,刚喂好奶，结果结束了,4351731737964247,None,None,None
859,Vivian呉,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
860,im托儿,None,None,None,None,None,None,None,None,comment,无图无真相,4351722594097981,None,None,None
861,一个壮喵,None,None,None,None,None,None,None,None,comment,吃吧，明天再找点体力活就好了,4351722594097981,None,None,None
862,佛洛依德6161663922,None,None,None,None,None,None,None,None,comment,怎么这么能吃。我不吃的理由就是懒惰。一想到还要做饭吃完还要洗碗干脆就不吃了。吃零食又很挑剔。不吃甜的巧克力。也不喜欢薯片。最近喜欢吃牛肉干。可是贵啊买不起。干脆就不吃了。,4351722594097981,None,None,None
863,Joyceinloveforever,None,None,None,None,None,None,None,None,comment,是怎么可以不发胖的呢,4351722594097981,None,None,None
864,黄龙众,None,None,None,None,None,None,None,None,comment,下楼转吧，要不没法睡了,4351722594097981,None,None,None
865,_让时间说真话,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
866,a狐小娜,None,None,None,None,None,None,None,None,comment,默默地咽了咽口水。。。,4351722594097981,None,None,None
867,小激动xjd,None,None,None,None,None,None,None,None,comment,不自律啊,4351722594097981,None,None,None
868,下里巴人2906112531,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
869,别做人渣,None,None,None,None,None,None,None,None,comment,你好，为什么还不睡觉呢,4351719817069095,None,None,None
870,叫你们经理过来见我_,None,None,None,None,None,None,None,None,comment,好看,4351719817069095,None,None,None
871,阿十咩,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
872,八万个大橙子,None,None,None,None,None,None,None,None,comment,老照片了,4351719817069095,None,None,None
873,以后叫我翠花,None,None,None,None,None,None,None,None,comment,真美,4351719817069095,None,None,None
874,我什么时候能养只猫,None,None,None,None,None,None,None,None,comment,去日本拍的，记得,4351719817069095,None,None,None
875,-长-乐-未-央-,None,None,None,None,None,None,None,None,comment,麦子，真是美出了高级和性感,4351719817069095,None,None,None
876,优雅的小丫-Elvira,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
877,丸子锅盖,None,None,None,None,None,None,None,None,comment,麦子可以给好些品牌代言,4351719817069095,None,None,None
878,吗的我就是个深井冰,None,None,None,None,None,None,None,None,comment,只能这么说吧，年纪越大越喜欢王菲。包括她这个人。,4351719481568101,None,None,None
879,小仙驴LV,None,None,None,None,None,None,None,None,comment,@杜ssio,4351719481568101,None,None,None
880,别做人渣,None,None,None,None,None,None,None,None,comment,明天你要嫁给我,4351719481568101,None,None,None
881,一个过期少女,None,None,None,None,None,None,None,None,comment,回复@正直男孩:你的ID好配你,4351719481568101,None,None,None
882,一个过期少女,None,None,None,None,None,None,None,None,comment,回复@steven--zhang423:请问你这有什么好杠的？？可以杠的点在哪里？？？网友太可怕了吧？？？？,4351719481568101,None,None,None
883,vivaAnna_786,None,None,None,None,None,None,None,None,comment,回复@为非作歹无奈:←←性感荷官，在线发牌，最高赔率，巴萨皇马……一还要等多久才能遇见,4351719481568101,None,None,None
884,Catboy新野,None,None,None,None,None,None,None,None,comment,,4351719481568101,None,None,None
885,永良wing-laung,None,None,None,None,None,None,None,None,comment,回复@卧数檐雨到天明:说难听的估计是耳膜穿孔三级残疾,4351719481568101,None,None,None
886,宋小引,None,None,None,None,None,None,None,None,comment,回复@森科维奇:眼泪妆啦,4351719481568101,None,None,None
887,可长点心啊喂,None,None,None,None,None,None,None,None,comment,,4351719481568101,None,None,None
888,阿梨嘎多,None,None,None,None,None,None,None,None,comment,,4351705460208070,None,None,None
889,fryerrrrr,None,None,None,None,None,None,None,None,comment,你爱我也只是嘴巴说说是吧！哼！,4351705460208070,None,None,None
890,是xxnya,None,None,None,None,None,None,None,None,comment,哇全友哥哥好幽默啊,4351705460208070,None,None,None
891,一位英俊的市民,None,None,None,None,None,None,None,None,comment,不可以吃太多！会被杀掉的！,4351705460208070,None,None,None
892,飯DAWN,None,None,None,None,None,None,None,None,comment,俺也一样,4351705460208070,None,None,None
893,想再努力一点,None,None,None,None,None,None,None,None,comment,,4351705460208070,None,None,None
894,接接张,None,None,None,None,None,None,None,None,comment,回复@大马叉虫b:@苗咪嗷,4351705460208070,None,None,None
895,梁千亿啊,None,None,None,None,None,None,None,None,comment,回复@大马叉虫b:多吃点，反正我天天一边吃一边有罪恶感，真好,4351705460208070,None,None,None
896,情你多喝热水哦,None,None,None,None,None,None,None,None,comment,回复@张奶绿:看你🆔我突然想喝奶绿,4351705460208070,None,None,None
897,Heynnnne,None,None,None,None,None,None,None,None,comment,她曾经也那么拼命地想活下去。那让我替你吧。,4351712527254969,None,None,None
898,321莱克西,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
899,Emma_Wong1103,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
900,没有名字deeeeee人,None,None,None,None,None,None,None,None,comment,@大风吹啊吹77,4351712527254969,None,None,None
901,沙拉1017,None,None,None,None,None,None,None,None,comment,我妈也是六年前突然去世，三个月，肝癌，从我身边活脱脱就走了。那时候我23，刚大学毕业出社会。今天我被公司领导逼退，我很无奈，努力工作却因为一年半前休过半年产假，至今她还惦记着。我很难过，不知这关我能否挺过去。我妈走的时候说过，谁欺负我做鬼都不放过他。凌晨两点，我真想抱着她哭,4351712527254969,None,None,None
902,十里看山,None,None,None,None,None,None,None,None,comment,回复@十里看山:斯人已逝，生者如斯。如果仍有机会，一定要好好爱着身边人，别留遗憾,4351712527254969,None,None,None
903,十里看山,None,None,None,None,None,None,None,None,comment,逝者在时间尽头回望，原来他们并不期盼生者的念念不忘，只是想告诉生者好好生活，待到重逢之日，有更多好故事可以讲给他们听。,4351712527254969,None,None,None
904,Melissa-余情余李,None,None,None,None,None,None,None,None,comment,回复@杨琦---:一定要加油！,4351712527254969,None,None,None
905,可达可达jyh_,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
906,达光---,None,None,None,None,None,None,None,None,comment,很大强！,4351706525739793,None,None,None
907,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@音逸地:←←性感荷官，在线发牌，最高赔率，巴萨皇马……三这游戏真的很好玩,4351706525739793,None,None,None
908,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@冼莉莉呀:←←性感荷官，在线发牌，最高赔率，巴萨皇马……,4351706525739793,None,None,None
909,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@陈教官道无疆:真的吗,4351706525739793,None,None,None
910,一个傻毛豆,None,None,None,None,None,None,None,None,comment,,4351706525739793,None,None,None
911,汤汤秋,None,None,None,None,None,None,None,None,comment,哈哈哈哈哈哈好的知道了。,4351705140987795,None,None,None
912,感觉自己是巨星的Ma女士,None,None,None,None,None,None,None,None,comment,会买霸王的~哈哈。,4351705140987795,None,None,None
913,感觉自己是巨星的Ma女士,None,None,None,None,None,None,None,None,comment,回复@LongLongxxx:毛老师为何不出镜。,4351705140987795,None,None,None
914,感觉自己是巨星的Ma女士,None,None,None,None,None,None,None,None,comment,知道了毛老师。,4351705140987795,None,None,None
915,栀子XY,None,None,None,None,None,None,None,None,comment,我有个疑问，植了发际线后面的头发继续掉怎么办，会不会变成很奇怪的造型…,4351705140987795,None,None,None
916,爱恰菠萝,None,None,None,None,None,None,None,None,comment,期待帅气小毛,4351705140987795,None,None,None
917,谢辉5027,None,None,None,None,None,None,None,None,comment,回复@有个喜欢的不易:土黄色,4351705140987795,None,None,None
918,L糯米圆子,None,None,None,None,None,None,None,None,comment,,4351705140987795,None,None,None
919,放飞泪流浪,None,None,None,None,None,None,None,None,comment,毛老师染了个什么颜色，好期待,4351705140987795,None,None,None
920,有个喜欢的不易,None,None,None,None,None,None,None,None,comment,回复@初见Initiate:英语啥意思...,4351705140987795,None,None,None
921,gillian_0802,None,None,None,None,None,None,None,None,comment,🙏🙏🙏🙏🙏🙏,4351706751323798,None,None,None
922,世界的GY君_VictoryRising,None,None,None,None,None,None,None,None,comment,🙏🏻🙏🏻🙏🏻🙏🏻,4351706751323798,None,None,None
923,Kizzy水灵灵,None,None,None,None,None,None,None,None,comment,保佑我减肥成功瘦到48kg,4351706751323798,None,None,None
924,eir夭的兔尐啾是未末,None,None,None,None,None,None,None,None,comment,🙏,4351706751323798,None,None,None
925,future你会一直在,None,None,None,None,None,None,None,None,comment,让爸爸停过这一关，好起来🙏🙏🙏,4351706751323798,None,None,None
926,李宣潼6160,None,None,None,None,None,None,None,None,comment,求签签保佑我2019年夏天顺利毕业顺利拿到学位，顺利申请到OPT，RN工作也会一切顺利，然后，OPT结束之前能顺拿到工作签证，然后再找到愿意给我办身份的雇主，顺利申请职业移民，然后顺利办理一切手续，最后直接顺利的拿到绿卡，让我直接顺利留在美国工作🙏,4351706751323798,None,None,None
927,心愿要做自己的小太阳,None,None,None,None,None,None,None,None,comment,新工作早点来,4351706751323798,None,None,None
928,lens美丽的美瞳,None,None,None,None,None,None,None,None,comment,愿花花事业有成。,4351706751323798,None,None,None
929,登登就是登登,None,None,None,None,None,None,None,None,comment,我儿子身体健康🙏🙏🙏,4351706751323798,None,None,None
930,指尖韶华,None,None,None,None,None,None,None,None,comment,他来找我和好🙏🙏🙏,4351706751323798,None,None,None
931,吗的我就是个深井冰,None,None,None,None,None,None,None,None,comment,只能这么说吧，年纪越大越喜欢王菲。包括她这个人。,4351719481568101,None,None,None
932,小仙驴LV,None,None,None,None,None,None,None,None,comment,@杜ssio,4351719481568101,None,None,None
933,别做人渣,None,None,None,None,None,None,None,None,comment,明天你要嫁给我,4351719481568101,None,None,None
934,一个过期少女,None,None,None,None,None,None,None,None,comment,回复@正直男孩:你的ID好配你,4351719481568101,None,None,None
935,一个过期少女,None,None,None,None,None,None,None,None,comment,回复@steven--zhang423:请问你这有什么好杠的？？可以杠的点在哪里？？？网友太可怕了吧？？？？,4351719481568101,None,None,None
936,vivaAnna_786,None,None,None,None,None,None,None,None,comment,回复@为非作歹无奈:←←性感荷官，在线发牌，最高赔率，巴萨皇马……一还要等多久才能遇见,4351719481568101,None,None,None
937,Catboy新野,None,None,None,None,None,None,None,None,comment,,4351719481568101,None,None,None
938,永良wing-laung,None,None,None,None,None,None,None,None,comment,回复@卧数檐雨到天明:说难听的估计是耳膜穿孔三级残疾,4351719481568101,None,None,None
939,宋小引,None,None,None,None,None,None,None,None,comment,回复@森科维奇:眼泪妆啦,4351719481568101,None,None,None
940,可长点心啊喂,None,None,None,None,None,None,None,None,comment,,4351719481568101,None,None,None
941,别做人渣,None,None,None,None,None,None,None,None,comment,你好，为什么还不睡觉呢,4351719817069095,None,None,None
942,叫你们经理过来见我_,None,None,None,None,None,None,None,None,comment,好看,4351719817069095,None,None,None
943,阿十咩,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
944,八万个大橙子,None,None,None,None,None,None,None,None,comment,老照片了,4351719817069095,None,None,None
945,以后叫我翠花,None,None,None,None,None,None,None,None,comment,真美,4351719817069095,None,None,None
946,我什么时候能养只猫,None,None,None,None,None,None,None,None,comment,去日本拍的，记得,4351719817069095,None,None,None
947,-长-乐-未-央-,None,None,None,None,None,None,None,None,comment,麦子，真是美出了高级和性感,4351719817069095,None,None,None
948,优雅的小丫-Elvira,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
949,丸子锅盖,None,None,None,None,None,None,None,None,comment,麦子可以给好些品牌代言,4351719817069095,None,None,None
950,慢跑者2011,None,None,None,None,None,None,None,None,comment,擦,4351721851509797,None,None,None
951,rival888,None,None,None,None,None,None,None,None,comment,,4351721851509797,None,None,None
952,listef,None,None,None,None,None,None,None,None,comment,北京厨子说过这个原因，强。,4351721851509797,None,None,None
